-0.327652 -1.98 0.238053 -0.951057 0 0.309017 1
-0.327652 -1.96 0.238053 -0.951057 0 0.309017 1
-0.405 -1.96 -3.54062e-08 -0.951057 0 0.309017 1
-0.327652 -1.98 0.238053 -0.951057 0 0.309017 1
-0.405 -1.96 -3.54062e-08 -0.951057 0 0.309017 1
-0.405 -1.98 -3.54062e-08 -0.951057 0 0.309017 1
-0.405 -1.98 -3.54062e-08 -0.951056 0 -0.309017 1
-0.405 -1.96 -3.54062e-08 -0.951056 0 -0.309017 1
-0.327652 -1.96 -0.238053 -0.951056 0 -0.309017 1
-0.405 -1.98 -3.54062e-08 -0.951056 0 -0.309017 1
-0.327652 -1.96 -0.238053 -0.951056 0 -0.309017 1
-0.327652 -1.98 -0.238053 -0.951056 0 -0.309017 1
-0.327652 -1.98 -0.238053 -0.587785 0 -0.809017 1
-0.327652 -1.96 -0.238053 -0.587785 0 -0.809017 1
-0.125152 -1.96 -0.385178 -0.587785 0 -0.809017 1
-0.327652 -1.98 -0.238053 -0.587785 0 -0.809017 1
-0.125152 -1.96 -0.385178 -0.587785 0 -0.809017 1
-0.125152 -1.98 -0.385178 -0.587785 0 -0.809017 1
-0.125152 -1.98 -0.385178 0 0 -1 1
-0.125152 -1.96 -0.385178 0 0 -1 1
0.125152 -1.96 -0.385178 0 0 -1 1
-0.125152 -1.98 -0.385178 0 0 -1 1
0.125152 -1.96 -0.385178 0 0 -1 1
0.125152 -1.98 -0.385178 0 0 -1 1
0.125152 -1.98 -0.385178 0.587785 0 -0.809017 1
0.125152 -1.96 -0.385178 0.587785 0 -0.809017 1
0.327652 -1.96 -0.238053 0.587785 0 -0.809017 1
0.125152 -1.98 -0.385178 0.587785 0 -0.809017 1
0.327652 -1.96 -0.238053 0.587785 0 -0.809017 1
0.327652 -1.98 -0.238053 0.587785 0 -0.809017 1
0.327652 -1.98 -0.238053 0.951057 0 -0.309017 1
0.327652 -1.96 -0.238053 0.951057 0 -0.309017 1
0.405 -1.96 7.08125e-08 0.951057 0 -0.309017 1
0.327652 -1.98 -0.238053 0.951057 0 -0.309017 1
0.405 -1.96 7.08125e-08 0.951057 0 -0.309017 1
0.405 -1.98 7.08125e-08 0.951057 0 -0.309017 1
0.405 -1.96 0 0.951057 -0 0.309017 1
0.405 -1.94 0 0.951057 -0 0.309017 1
0.327652 -1.94 0.238053 0.951057 -0 0.309017 1
0.405 -1.96 0 0.951057 -0 0.309017 1
0.327652 -1.94 0.238053 0.951057 -0 0.309017 1
0.327652 -1.96 0.238053 0.951057 -0 0.309017 1
0.327652 -1.96 0.238053 0.587785 -0 0.809017 1
0.327652 -1.94 0.238053 0.587785 -0 0.809017 1
0.125152 -1.94 0.385178 0.587785 -0 0.809017 1
0.327652 -1.96 0.238053 0.587785 -0 0.809017 1
0.125152 -1.94 0.385178 0.587785 -0 0.809017 1
0.125152 -1.96 0.385178 0.587785 -0 0.809017 1
0.125152 -1.96 0.385178 -1.19065e-07 0 1 1
0.125152 -1.94 0.385178 -1.19065e-07 0 1 1
-0.125152 -1.94 0.385178 -1.19065e-07 0 1 1
0.125152 -1.96 0.385178 -1.19065e-07 0 1 1
-0.125152 -1.94 0.385178 -1.19065e-07 0 1 1
-0.125152 -1.96 0.385178 -1.19065e-07 0 1 1
-0.125152 -1.96 0.385178 -0.587785 0 0.809017 1
-0.125152 -1.94 0.385178 -0.587785 0 0.809017 1
-0.327652 -1.94 0.238053 -0.587785 0 0.809017 1
-0.125152 -1.96 0.385178 -0.587785 0 0.809017 1
-0.327652 -1.94 0.238053 -0.587785 0 0.809017 1
-0.327652 -1.96 0.238053 -0.587785 0 0.809017 1
-0.327652 -1.96 0.238053 -0.951057 0 0.309017 1
-0.327652 -1.94 0.238053 -0.951057 0 0.309017 1
-0.405 -1.94 -3.54062e-08 -0.951057 0 0.309017 1
-0.327652 -1.96 0.238053 -0.951057 0 0.309017 1
-0.405 -1.94 -3.54062e-08 -0.951057 0 0.309017 1
-0.405 -1.96 -3.54062e-08 -0.951057 0 0.309017 1
-0.405 -1.96 -3.54062e-08 -0.951056 0 -0.309017 1
-0.405 -1.94 -3.54062e-08 -0.951056 0 -0.309017 1
-0.327652 -1.94 -0.238053 -0.951056 0 -0.309017 1
-0.405 -1.96 -3.54062e-08 -0.951056 0 -0.309017 1
-0.327652 -1.94 -0.238053 -0.951056 0 -0.309017 1
-0.327652 -1.96 -0.238053 -0.951056 0 -0.309017 1
-0.327652 -1.96 -0.238053 -0.587785 0 -0.809017 1
-0.327652 -1.94 -0.238053 -0.587785 0 -0.809017 1
-0.125152 -1.94 -0.385178 -0.587785 0 -0.809017 1
-0.327652 -1.96 -0.238053 -0.587785 0 -0.809017 1
-0.125152 -1.94 -0.385178 -0.587785 0 -0.809017 1
-0.125152 -1.96 -0.385178 -0.587785 0 -0.809017 1
-0.125152 -1.96 -0.385178 0 0 -1 1
-0.125152 -1.94 -0.385178 0 0 -1 1
0.125152 -1.94 -0.385178 0 0 -1 1
-0.125152 -1.96 -0.385178 0 0 -1 1
0.125152 -1.94 -0.385178 0 0 -1 1
0.125152 -1.96 -0.385178 0 0 -1 1
0.125152 -1.96 -0.385178 0.587785 0 -0.809017 1
0.125152 -1.94 -0.385178 0.587785 0 -0.809017 1
0.327652 -1.94 -0.238053 0.587785 0 -0.809017 1
0.125152 -1.96 -0.385178 0.587785 0 -0.809017 1
0.327652 -1.94 -0.238053 0.587785 0 -0.809017 1
0.327652 -1.96 -0.238053 0.587785 0 -0.809017 1
0.327652 -1.96 -0.238053 0.951057 0 -0.309017 1
0.327652 -1.94 -0.238053 0.951057 0 -0.309017 1
0.405 -1.94 7.08125e-08 0.951057 0 -0.309017 1
0.327652 -1.96 -0.238053 0.951057 0 -0.309017 1
0.405 -1.94 7.08125e-08 0.951057 0 -0.309017 1
0.405 -1.96 7.08125e-08 0.951057 0 -0.309017 1
0.405 -1.94 0 0.951057 -0 0.309017 1
0.405 -1.92 0 0.951057 -0 0.309017 1
0.327652 -1.92 0.238053 0.951057 -0 0.309017 1
0.405 -1.94 0 0.951057 -0 0.309017 1
0.327652 -1.92 0.238053 0.951057 -0 0.309017 1
0.327652 -1.94 0.238053 0.951057 -0 0.309017 1
0.327652 -1.94 0.238053 0.587785 -0 0.809017 1
0.327652 -1.92 0.238053 0.587785 -0 0.809017 1
0.125152 -1.92 0.385178 0.587785 -0 0.809017 1
0.327652 -1.94 0.238053 0.587785 -0 0.809017 1
0.125152 -1.92 0.385178 0.587785 -0 0.809017 1
0.125152 -1.94 0.385178 0.587785 -0 0.809017 1
0.125152 -1.94 0.385178 -1.19065e-07 0 1 1
0.125152 -1.92 0.385178 -1.19065e-07 0 1 1
-0.125152 -1.92 0.385178 -1.19065e-07 0 1 1
0.125152 -1.94 0.385178 -1.19065e-07 0 1 1
-0.125152 -1.92 0.385178 -1.19065e-07 0 1 1
-0.125152 -1.94 0.385178 -1.19065e-07 0 1 1
-0.125152 -1.94 0.385178 -0.587785 0 0.809017 1
-0.125152 -1.92 0.385178 -0.587785 0 0.809017 1
-0.327652 -1.92 0.238053 -0.587785 0 0.809017 1
-0.125152 -1.94 0.385178 -0.587785 0 0.809017 1
-0.327652 -1.92 0.238053 -0.587785 0 0.809017 1
-0.327652 -1.94 0.238053 -0.587785 0 0.809017 1
-0.327652 -1.94 0.238053 -0.951057 0 0.309017 1
-0.327652 -1.92 0.238053 -0.951057 0 0.309017 1
-0.405 -1.92 -3.54062e-08 -0.951057 0 0.309017 1
-0.327652 -1.94 0.238053 -0.951057 0 0.309017 1
-0.405 -1.92 -3.54062e-08 -0.951057 0 0.309017 1
-0.405 -1.94 -3.54062e-08 -0.951057 0 0.309017 1
-0.405 -1.94 -3.54062e-08 -0.951056 0 -0.309017 1
-0.405 -1.92 -3.54062e-08 -0.951056 0 -0.309017 1
-0.327652 -1.92 -0.238053 -0.951056 0 -0.309017 1
-0.405 -1.94 -3.54062e-08 -0.951056 0 -0.309017 1
-0.327652 -1.92 -0.238053 -0.951056 0 -0.309017 1
-0.327652 -1.94 -0.238053 -0.951056 0 -0.309017 1
-0.327652 -1.94 -0.238053 -0.587785 0 -0.809017 1
-0.327652 -1.92 -0.238053 -0.587785 0 -0.809017 1
-0.125152 -1.92 -0.385178 -0.587785 0 -0.809017 1
-0.327652 -1.94 -0.238053 -0.587785 0 -0.809017 1
-0.125152 -1.92 -0.385178 -0.587785 0 -0.809017 1
-0.125152 -1.94 -0.385178 -0.587785 0 -0.809017 1
-0.125152 -1.94 -0.385178 0 0 -1 1
-0.125152 -1.92 -0.385178 0 0 -1 1
0.125152 -1.92 -0.385178 0 0 -1 1
-0.125152 -1.94 -0.385178 0 0 -1 1
0.125152 -1.92 -0.385178 0 0 -1 1
0.125152 -1.94 -0.385178 0 0 -1 1
0.125152 -1.94 -0.385178 0.587785 0 -0.809017 1
0.125152 -1.92 -0.385178 0.587785 0 -0.809017 1
0.327652 -1.92 -0.238053 0.587785 0 -0.809017 1
0.125152 -1.94 -0.385178 0.587785 0 -0.809017 1
0.327652 -1.92 -0.238053 0.587785 0 -0.809017 1
0.327652 -1.94 -0.238053 0.587785 0 -0.809017 1
0.327652 -1.94 -0.238053 0.951057 0 -0.309017 1
0.327652 -1.92 -0.238053 0.951057 0 -0.309017 1
0.405 -1.92 7.08125e-08 0.951057 0 -0.309017 1
0.327652 -1.94 -0.238053 0.951057 0 -0.309017 1
0.405 -1.92 7.08125e-08 0.951057 0 -0.309017 1
0.405 -1.94 7.08125e-08 0.951057 0 -0.309017 1
0.405 -1.92 0 0.951057 -0 0.309017 1
0.405 -1.9 0 0.951057 -0 0.309017 1
0.327652 -1.9 0.238053 0.951057 -0 0.309017 1
0.405 -1.92 0 0.951057 -0 0.309017 1
0.327652 -1.9 0.238053 0.951057 -0 0.309017 1
0.327652 -1.92 0.238053 0.951057 -0 0.309017 1
0.327652 -1.92 0.238053 0.587785 -0 0.809017 1
0.327652 -1.9 0.238053 0.587785 -0 0.809017 1
0.125152 -1.9 0.385178 0.587785 -0 0.809017 1
0.327652 -1.92 0.238053 0.587785 -0 0.809017 1
0.125152 -1.9 0.385178 0.587785 -0 0.809017 1
0.125152 -1.92 0.385178 0.587785 -0 0.809017 1
0.125152 -1.92 0.385178 -1.19065e-07 0 1 1
0.125152 -1.9 0.385178 -1.19065e-07 0 1 1
-0.125152 -1.9 0.385178 -1.19065e-07 0 1 1
0.125152 -1.92 0.385178 -1.19065e-07 0 1 1
-0.125152 -1.9 0.385178 -1.19065e-07 0 1 1
-0.125152 -1.92 0.385178 -1.19065e-07 0 1 1
-0.125152 -1.92 0.385178 -0.587785 0 0.809017 1
-0.125152 -1.9 0.385178 -0.587785 0 0.809017 1
-0.327652 -1.9 0.238053 -0.587785 0 0.809017 1
-0.125152 -1.92 0.385178 -0.587785 0 0.809017 1
-0.327652 -1.9 0.238053 -0.587785 0 0.809017 1
-0.327652 -1.92 0.238053 -0.587785 0 0.809017 1
-0.327652 -1.92 0.238053 -0.951057 0 0.309017 1
-0.327652 -1.9 0.238053 -0.951057 0 0.309017 1
-0.405 -1.9 -3.54062e-08 -0.951057 0 0.309017 1
-0.327652 -1.92 0.238053 -0.951057 0 0.309017 1
-0.405 -1.9 -3.54062e-08 -0.951057 0 0.309017 1
-0.405 -1.92 -3.54062e-08 -0.951057 0 0.309017 1
-0.405 -1.92 -3.54062e-08 -0.951056 0 -0.309017 1
-0.405 -1.9 -3.54062e-08 -0.951056 0 -0.309017 1
-0.327652 -1.9 -0.238053 -0.951056 0 -0.309017 1
-0.405 -1.92 -3.54062e-08 -0.951056 0 -0.309017 1
-0.327652 -1.9 -0.238053 -0.951056 0 -0.309017 1
-0.327652 -1.92 -0.238053 -0.951056 0 -0.309017 1
-0.327652 -1.92 -0.238053 -0.587785 0 -0.809017 1
-0.327652 -1.9 -0.238053 -0.587785 0 -0.809017 1
-0.125152 -1.9 -0.385178 -0.587785 0 -0.809017 1
-0.327652 -1.92 -0.238053 -0.587785 0 -0.809017 1
-0.125152 -1.9 -0.385178 -0.587785 0 -0.809017 1
-0.125152 -1.92 -0.385178 -0.587785 0 -0.809017 1
-0.125152 -1.92 -0.385178 0 0 -1 1
-0.125152 -1.9 -0.385178 0 0 -1 1
0.125152 -1.9 -0.385178 0 0 -1 1
-0.125152 -1.92 -0.385178 0 0 -1 1
0.125152 -1.9 -0.385178 0 0 -1 1
0.125152 -1.92 -0.385178 0 0 -1 1
0.125152 -1.92 -0.385178 0.587785 0 -0.809017 1
0.125152 -1.9 -0.385178 0.587785 0 -0.809017 1
0.327652 -1.9 -0.238053 0.587785 0 -0.809017 1
0.125152 -1.92 -0.385178 0.587785 0 -0.809017 1
0.327652 -1.9 -0.238053 0.587785 0 -0.809017 1
0.327652 -1.92 -0.238053 0.587785 0 -0.809017 1
0.327652 -1.92 -0.238053 0.951057 0 -0.309017 1
0.327652 -1.9 -0.238053 0.951057 0 -0.309017 1
0.405 -1.9 7.08125e-08 0.951057 0 -0.309017 1
0.327652 -1.92 -0.238053 0.951057 0 -0.309017 1
0.405 -1.9 7.08125e-08 0.951057 0 -0.309017 1
0.405 -1.92 7.08125e-08 0.951057 0 -0.309017 1
0.405 -1.9 0 0.951057 -0 0.309017 1
0.405 -1.88 0 0.951057 -0 0.309017 1
0.327652 -1.88 0.238053 0.951057 -0 0.309017 1
0.405 -1.9 0 0.951057 -0 0.309017 1
0.327652 -1.88 0.238053 0.951057 -0 0.309017 1
0.327652 -1.9 0.238053 0.951057 -0 0.309017 1
0.327652 -1.9 0.238053 0.587785 -0 0.809017 1
0.327652 -1.88 0.238053 0.587785 -0 0.809017 1
0.125152 -1.88 0.385178 0.587785 -0 0.809017 1
0.327652 -1.9 0.238053 0.587785 -0 0.809017 1
0.125152 -1.88 0.385178 0.587785 -0 0.809017 1
0.125152 -1.9 0.385178 0.587785 -0 0.809017 1
0.125152 -1.9 0.385178 -1.19065e-07 0 1 1
0.125152 -1.88 0.385178 -1.19065e-07 0 1 1
-0.125152 -1.88 0.385178 -1.19065e-07 0 1 1
0.125152 -1.9 0.385178 -1.19065e-07 0 1 1
-0.125152 -1.88 0.385178 -1.19065e-07 0 1 1
-0.125152 -1.9 0.385178 -1.19065e-07 0 1 1
-0.125152 -1.9 0.385178 -0.587785 0 0.809017 1
-0.125152 -1.88 0.385178 -0.587785 0 0.809017 1
-0.327652 -1.88 0.238053 -0.587785 0 0.809017 1
-0.125152 -1.9 0.385178 -0.587785 0 0.809017 1
-0.327652 -1.88 0.238053 -0.587785 0 0.809017 1
-0.327652 -1.9 0.238053 -0.587785 0 0.809017 1
-0.327652 -1.9 0.238053 -0.951057 0 0.309017 1
-0.327652 -1.88 0.238053 -0.951057 0 0.309017 1
-0.405 -1.88 -3.54062e-08 -0.951057 0 0.309017 1
-0.327652 -1.9 0.238053 -0.951057 0 0.309017 1
-0.405 -1.88 -3.54062e-08 -0.951057 0 0.309017 1
-0.405 -1.9 -3.54062e-08 -0.951057 0 0.309017 1
-0.405 -1.9 -3.54062e-08 -0.951056 0 -0.309017 1
-0.405 -1.88 -3.54062e-08 -0.951056 0 -0.309017 1
-0.327652 -1.88 -0.238053 -0.951056 0 -0.309017 1
-0.405 -1.9 -3.54062e-08 -0.951056 0 -0.309017 1
-0.327652 -1.88 -0.238053 -0.951056 0 -0.309017 1
-0.327652 -1.9 -0.238053 -0.951056 0 -0.309017 1
-0.327652 -1.9 -0.238053 -0.587785 0 -0.809017 1
-0.327652 -1.88 -0.238053 -0.587785 0 -0.809017 1
-0.125152 -1.88 -0.385178 -0.587785 0 -0.809017 1
-0.327652 -1.9 -0.238053 -0.587785 0 -0.809017 1
-0.125152 -1.88 -0.385178 -0.587785 0 -0.809017 1
-0.125152 -1.9 -0.385178 -0.587785 0 -0.809017 1
-0.125152 -1.9 -0.385178 0 0 -1 1
-0.125152 -1.88 -0.385178 0 0 -1 1
0.125152 -1.88 -0.385178 0 0 -1 1
-0.125152 -1.9 -0.385178 0 0 -1 1
0.125152 -1.88 -0.385178 0 0 -1 1
0.125152 -1.9 -0.385178 0 0 -1 1
0.125152 -1.9 -0.385178 0.587785 0 -0.809017 1
0.125152 -1.88 -0.385178 0.587785 0 -0.809017 1
0.327652 -1.88 -0.238053 0.587785 0 -0.809017 1
0.125152 -1.9 -0.385178 0.587785 0 -0.809017 1
0.327652 -1.88 -0.238053 0.587785 0 -0.809017 1
0.327652 -1.9 -0.238053 0.587785 0 -0.809017 1
0.327652 -1.9 -0.238053 0.951057 0 -0.309017 1
0.327652 -1.88 -0.238053 0.951057 0 -0.309017 1
0.405 -1.88 7.08125e-08 0.951057 0 -0.309017 1
0.327652 -1.9 -0.238053 0.951057 0 -0.309017 1
0.405 -1.88 7.08125e-08 0.951057 0 -0.309017 1
0.405 -1.9 7.08125e-08 0.951057 0 -0.309017 1
0.405 -1.88 0 0.951057 -0 0.309017 1
0.405 -1.86 0 0.951057 -0 0.309017 1
0.327652 -1.86 0.238053 0.951057 -0 0.309017 1
0.405 -1.88 0 0.951057 -0 0.309017 1
0.327652 -1.86 0.238053 0.951057 -0 0.309017 1
0.327652 -1.88 0.238053 0.951057 -0 0.309017 1
0.327652 -1.88 0.238053 0.587785 -0 0.809017 1
0.327652 -1.86 0.238053 0.587785 -0 0.809017 1
0.125152 -1.86 0.385178 0.587785 -0 0.809017 1
0.327652 -1.88 0.238053 0.587785 -0 0.809017 1
0.125152 -1.86 0.385178 0.587785 -0 0.809017 1
0.125152 -1.88 0.385178 0.587785 -0 0.809017 1
0.125152 -1.88 0.385178 -1.19065e-07 0 1 1
0.125152 -1.86 0.385178 -1.19065e-07 0 1 1
-0.125152 -1.86 0.385178 -1.19065e-07 0 1 1
0.125152 -1.88 0.385178 -1.19065e-07 0 1 1
-0.125152 -1.86 0.385178 -1.19065e-07 0 1 1
-0.125152 -1.88 0.385178 -1.19065e-07 0 1 1
-0.125152 -1.88 0.385178 -0.587785 0 0.809017 1
-0.125152 -1.86 0.385178 -0.587785 0 0.809017 1
-0.327652 -1.86 0.238053 -0.587785 0 0.809017 1
-0.125152 -1.88 0.385178 -0.587785 0 0.809017 1
-0.327652 -1.86 0.238053 -0.587785 0 0.809017 1
-0.327652 -1.88 0.238053 -0.587785 0 0.809017 1
-0.327652 -1.88 0.238053 -0.951057 0 0.309017 1
-0.327652 -1.86 0.238053 -0.951057 0 0.309017 1
-0.405 -1.86 -3.54062e-08 -0.951057 0 0.309017 1
-0.327652 -1.88 0.238053 -0.951057 0 0.309017 1
-0.405 -1.86 -3.54062e-08 -0.951057 0 0.309017 1
-0.405 -1.88 -3.54062e-08 -0.951057 0 0.309017 1
-0.405 -1.88 -3.54062e-08 -0.951056 0 -0.309017 1
-0.405 -1.86 -3.54062e-08 -0.951056 0 -0.309017 1
-0.327652 -1.86 -0.238053 -0.951056 0 -0.309017 1
-0.405 -1.88 -3.54062e-08 -0.951056 0 -0.309017 1
-0.327652 -1.86 -0.238053 -0.951056 0 -0.309017 1
-0.327652 -1.88 -0.238053 -0.951056 0 -0.309017 1
-0.327652 -1.88 -0.238053 -0.587785 0 -0.809017 1
-0.327652 -1.86 -0.238053 -0.587785 0 -0.809017 1
-0.125152 -1.86 -0.385178 -0.587785 0 -0.809017 1
-0.327652 -1.88 -0.238053 -0.587785 0 -0.809017 1
-0.125152 -1.86 -0.385178 -0.587785 0 -0.809017 1
-0.125152 -1.88 -0.385178 -0.587785 0 -0.809017 1
-0.125152 -1.88 -0.385178 0 0 -1 1
-0.125152 -1.86 -0.385178 0 0 -1 1
0.125152 -1.86 -0.385178 0 0 -1 1
-0.125152 -1.88 -0.385178 0 0 -1 1
0.125152 -1.86 -0.385178 0 0 -1 1
0.125152 -1.88 -0.385178 0 0 -1 1
0.125152 -1.88 -0.385178 0.587785 0 -0.809017 1
0.125152 -1.86 -0.385178 0.587785 0 -0.809017 1
0.327652 -1.86 -0.238053 0.587785 0 -0.809017 1
0.125152 -1.88 -0.385178 0.587785 0 -0.809017 1
0.327652 -1.86 -0.238053 0.587785 0 -0.809017 1
0.327652 -1.88 -0.238053 0.587785 0 -0.809017 1
0.327652 -1.88 -0.238053 0.951057 0 -0.309017 1
0.327652 -1.86 -0.238053 0.951057 0 -0.309017 1
0.405 -1.86 7.08125e-08 0.951057 0 -0.309017 1
0.327652 -1.88 -0.238053 0.951057 0 -0.309017 1
0.405 -1.86 7.08125e-08 0.951057 0 -0.309017 1
0.405 -1.88 7.08125e-08 0.951057 0 -0.309017 1
0.405 -1.86 0 0.951057 -0 0.309017 1
0.405 -1.84 0 0.951057 -0 0.309017 1
0.327652 -1.84 0.238053 0.951057 -0 0.309017 1
0.405 -1.86 0 0.951057 -0 0.309017 1
0.327652 -1.84 0.238053 0.951057 -0 0.309017 1
0.327652 -1.86 0.238053 0.951057 -0 0.309017 1
0.327652 -1.86 0.238053 0.587785 -0 0.809017 1
0.327652 -1.84 0.238053 0.587785 -0 0.809017 1
0.125152 -1.84 0.385178 0.587785 -0 0.809017 1
0.327652 -1.86 0.238053 0.587785 -0 0.809017 1
0.125152 -1.84 0.385178 0.587785 -0 0.809017 1
0.125152 -1.86 0.385178 0.587785 -0 0.809017 1
0.125152 -1.86 0.385178 -1.19065e-07 0 1 1
0.125152 -1.84 0.385178 -1.19065e-07 0 1 1
-0.125152 -1.84 0.385178 -1.19065e-07 0 1 1
0.125152 -1.86 0.385178 -1.19065e-07 0 1 1
-0.125152 -1.84 0.385178 -1.19065e-07 0 1 1
-0.125152 -1.86 0.385178 -1.19065e-07 0 1 1
-0.125152 -1.86 0.385178 -0.587785 0 0.809017 1
-0.125152 -1.84 0.385178 -0.587785 0 0.809017 1
-0.327652 -1.84 0.238053 -0.587785 0 0.809017 1
-0.125152 -1.86 0.385178 -0.587785 0 0.809017 1
-0.327652 -1.84 0.238053 -0.587785 0 0.809017 1
-0.327652 -1.86 0.238053 -0.587785 0 0.809017 1
-0.327652 -1.86 0.238053 -0.951057 0 0.309017 1
-0.327652 -1.84 0.238053 -0.951057 0 0.309017 1
-0.405 -1.84 -3.54062e-08 -0.951057 0 0.309017 1
-0.327652 -1.86 0.238053 -0.951057 0 0.309017 1
-0.405 -1.84 -3.54062e-08 -0.951057 0 0.309017 1
-0.405 -1.86 -3.54062e-08 -0.951057 0 0.309017 1
-0.405 -1.86 -3.54062e-08 -0.951056 0 -0.309017 1
-0.405 -1.84 -3.54062e-08 -0.951056 0 -0.309017 1
-0.327652 -1.84 -0.238053 -0.951056 0 -0.309017 1
-0.405 -1.86 -3.54062e-08 -0.951056 0 -0.309017 1
-0.327652 -1.84 -0.238053 -0.951056 0 -0.309017 1
-0.327652 -1.86 -0.238053 -0.951056 0 -0.309017 1
-0.327652 -1.86 -0.238053 -0.587785 0 -0.809017 1
-0.327652 -1.84 -0.238053 -0.587785 0 -0.809017 1
-0.125152 -1.84 -0.385178 -0.587785 0 -0.809017 1
-0.327652 -1.86 -0.238053 -0.587785 0 -0.809017 1
-0.125152 -1.84 -0.385178 -0.587785 0 -0.809017 1
-0.125152 -1.86 -0.385178 -0.587785 0 -0.809017 1
-0.125152 -1.86 -0.385178 0 0 -1 1
-0.125152 -1.84 -0.385178 0 0 -1 1
0.125152 -1.84 -0.385178 0 0 -1 1
-0.125152 -1.86 -0.385178 0 0 -1 1
0.125152 -1.84 -0.385178 0 0 -1 1
0.125152 -1.86 -0.385178 0 0 -1 1
0.125152 -1.86 -0.385178 0.587785 0 -0.809017 1
0.125152 -1.84 -0.385178 0.587785 0 -0.809017 1
0.327652 -1.84 -0.238053 0.587785 0 -0.809017 1
0.125152 -1.86 -0.385178 0.587785 0 -0.809017 1
0.327652 -1.84 -0.238053 0.587785 0 -0.809017 1
0.327652 -1.86 -0.238053 0.587785 0 -0.809017 1
0.327652 -1.86 -0.238053 0.951057 0 -0.309017 1
